n,k,comparisons,swaps
42700,1,135986,95684
42700,1,135638,95578
42700,1,134181,94367
42700,1,135972,95584
42700,1,136392,96021
42700,1,134057,94348
42700,1,136716,96381
42700,1,136138,96094
42700,1,136107,95710
42700,1,136243,95919
42700,21350,138330,98191
42700,21350,138258,97902
42700,21350,139515,98872
42700,21350,140410,99577
42700,21350,136802,97021
42700,21350,137977,98157
42700,21350,136571,96969
42700,21350,138433,98153
42700,21350,137727,97359
42700,21350,137776,97763
42700,21350,138411,98208
42700,21350,138114,98151
42700,21350,129555,91570
42700,21350,139080,98819
42700,21350,136172,96689
42700,21350,139323,98866
42700,21350,141248,99922
42700,21350,141321,100171
42700,21350,141629,100446
42700,21350,139543,98501
42700,21350,140435,99753
42700,21350,137860,97584
42700,21350,138960,98685
42700,21350,137900,97487
42700,21350,139289,98296
42700,21350,142716,101278
42700,21350,139887,99323
42700,21350,138486,98197
42700,21350,139601,98574
42700,21350,137634,97368
42700,21350,138815,98643
42700,21350,135856,95793
42700,21350,138197,97988
42700,21350,138144,97820
42700,21350,137242,97293
42700,21350,140419,99349
42700,21350,137294,97321
42700,21350,135940,96344
42700,21350,140788,99615
42700,21350,137726,98036
42700,21350,138163,97983
42700,21350,141255,100216
42700,21350,141015,99906
42700,21350,137105,96865
42700,21350,138486,98605
42700,21350,139560,99081
42700,21350,137885,98013
42700,21350,138039,97732
42700,21350,141930,100555
42700,21350,135955,96014
42700,42700,138760,98909
42700,42700,137719,98174
42700,42700,136653,97429
42700,42700,138205,98375
42700,42700,139367,99281
42700,42700,138854,99053
42700,42700,139149,99259
42700,42700,136297,97179
42700,42700,139230,99178
42700,42700,138575,98964
42700,42700,138897,99283
42700,42700,138629,98931
42700,42700,137198,97635
42700,42700,136631,97037
42700,42700,138113,98375
42700,42700,133919,95346
42700,42700,137310,97815
42700,42700,138476,98780
42700,42700,139485,99417
42700,42700,138536,98551
42700,42700,138701,99233
42700,42700,136138,96859
42700,42700,139183,99200
42700,42700,138811,98820
42700,42700,137487,98077
42700,42700,139130,99196
42700,42700,137940,98426
42700,42700,138017,98371
42700,42700,138126,98421
42700,42700,136381,97000
42700,42700,139422,99387
42700,42700,137450,98282
42700,42700,139078,99214
42700,42700,137043,97909
42700,42700,139479,99340
42700,42700,138493,98699
42700,42700,131359,93503
42700,42700,137636,98077
42700,42700,137758,98126
42700,42700,138295,98694
42700,42700,139240,99244
42700,42700,137811,98211
42700,42700,138589,98677
42700,42700,138433,98763
42700,42700,138206,98835
42700,42700,138579,98944
42700,42700,138188,98298
42700,42700,138481,98764
42700,42700,137996,98573
42700,42700,137679,97979
42800,1,136359,95857
42800,1,137319,96907
42800,1,137019,96545
42800,1,136849,96423
42800,1,136705,96198
42800,1,137499,97113
42800,1,136461,96132
42800,1,137263,96986
42800,1,136867,96517
42800,1,136054,96014
42800,1,136809,96439
42800,1,136854,96516
42800,1,136291,95784
42800,1,136473,96115
42800,1,135736,95394
42800,1,134049,94254
42800,1,136595,95972
42800,1,136794,96256
42800,1,136059,95467
42800,1,137210,96709
42800,1,136319,95876
42800,1,136999,96541
42800,1,136463,95907
42800,1,136366,95726
42800,1,136613,96356
42800,1,136314,95789
42800,1,137145,96673
42800,1,136599,96382
42800,1,137524,97150
42800,1,134538,94848
42800,1,136975,96426
42800,1,136103,95636
42800,1,137053,96613
42800,1,136729,96164
42800,1,137308,97011
42800,1,136613,96133
42800,1,135436,95252
42800,1,137002,96639
42800,1,136883,96290
42800,1,136954,96397
42800,1,137153,96748
42800,1,136229,95861
42800,1,136249,95910
42800,1,137697,97165
42800,1,136838,96471
42800,1,136038,95478
42800,1,136613,96078
42800,1,137226,96796
42800,1,136675,96176
42800,1,136250,95780
42800,21400,142232,100837
42800,21400,136624,96955
42800,21400,137645,97661
42800,21400,139341,98891
42800,21400,134702,95628
42800,21400,138158,98195
42800,21400,140543,99764
42800,21400,140175,99488
42800,21400,140576,99601
42800,21400,140452,99459
42800,21400,140591,99310
42800,21400,139651,99189
42800,21400,142453,100740
42800,21400,137968,97780
42800,21400,141092,100249
42800,21400,140931,99860
42800,21400,139833,99061
42800,21400,138964,98659
42800,21400,140558,99334
42800,21400,140279,99483
42800,21400,124580,87867
42800,21400,140166,99312
42800,21400,137575,97788
42800,21400,140363,99704
42800,21400,137331,97203
42800,21400,138395,98337
42800,21400,141008,100010
42800,21400,137802,97743
42800,21400,137940,97663
42800,21400,138891,98558
42800,21400,141697,100315
42800,21400,140195,99578
42800,21400,137935,97398
42800,21400,138067,98177
42800,21400,138311,98082
42800,21400,139270,98688
42800,21400,141699,100332
42800,21400,141211,99941
42800,21400,141621,100196
42800,21400,138267,97889
42800,21400,140806,99923
42800,21400,136389,96663
42800,21400,141284,99949
42800,21400,138937,98557
42800,21400,141903,100264
42800,21400,141488,99829
42800,21400,137786,97578
42800,21400,141109,99831
42800,21400,137419,97001
42800,21400,136211,96649
42800,42800,132978,94583
42800,42800,139287,99431
42800,42800,138649,98972
42800,42800,139100,99377
42800,42800,139226,99073
42800,42800,137854,98211
42800,42800,137518,97993
42800,42800,138938,99016
42800,42800,138563,98774
42800,42800,138938,98922
42800,42800,139148,99298
42800,42800,136199,97041
42800,42800,137952,98459
42800,42800,138172,98596
42800,42800,139150,98971
42800,42800,135308,96628
42800,42800,137378,97957
42800,42800,138296,98645
42800,42800,137594,98223
42800,42800,138664,99029
42800,42800,138680,98822
42800,42800,138936,99311
42800,42800,137217,97896
42800,42800,138986,99191
42800,42800,136088,96875
42800,42800,138098,98612
42800,42800,138122,98352
42800,42800,137273,97830
42800,42800,139243,99218
42800,42800,138285,98610
42800,42800,138562,98740
42800,42800,139698,99523
42800,42800,137896,98457
42800,42800,139352,99373
42800,42800,138611,98952
42800,42800,137499,98514
42800,42800,137709,98278
42800,42800,137979,98359
42800,42800,136915,97345
42800,42800,139005,98857
42800,42800,137865,98494
42800,42800,137740,98130
42800,42800,138959,98828
42800,42800,139341,99341
42800,42800,137487,98081
42800,42800,138339,98538
42800,42800,138867,99010
42800,42800,138027,98386
42800,42800,137668,98079
42800,42800,139613,99518
42900,1,136462,95927
42900,1,137002,96718
42900,1,136167,95921
42900,1,136051,95549
42900,1,135382,95226
42900,1,136485,95765
42900,1,137079,96618
42900,1,136680,96128
42900,1,137192,96566
42900,1,137232,96453
42900,1,137180,96479
42900,1,137372,96603
42900,1,137432,96706
42900,1,136297,95914
42900,1,137306,96995
42900,1,137811,97046
42900,1,137522,96879
42900,1,137278,96643
42900,1,137197,96574
42900,1,137588,96953
42900,1,137197,96730
42900,1,136185,95647
42900,1,137907,97159
42900,1,137498,96912
42900,1,137094,96378
42900,1,136696,96416
42900,1,135970,95453
42900,1,136816,96190
42900,1,137378,96763
42900,1,138162,97614
42900,1,137744,97296
42900,1,136108,95516
42900,1,134430,94693
42900,1,137074,96348
42900,1,137583,97169
42900,1,136874,96206
42900,1,136621,96053
42900,1,137149,96570
42900,1,137582,96979
42900,1,137508,96806
42900,1,137026,96445
42900,1,137630,97000
42900,1,136467,96012
42900,1,137047,96546
42900,1,136204,96000
42900,1,137283,96469
42900,1,136803,96125
42900,1,137527,96874
42900,1,137211,96651
42900,1,136864,96359
42900,21450,139913,99060
42900,21450,142584,100940
42900,21450,139248,99010
42900,21450,137912,98067
42900,21450,138847,98084
42900,21450,138078,97815
42900,21450,141635,100256
42900,21450,137974,97982
42900,21450,137966,97863
42900,21450,142293,100723
42900,21450,142093,100626
42900,21450,137448,97535
42900,21450,138156,98369
42900,21450,135862,96374
42900,21450,140425,99645
42900,21450,138385,98048
42900,21450,139321,98859
42900,21450,140431,99676
42900,21450,140855,99980
42900,21450,137933,97892
42900,21450,139517,98697
42900,21450,137527,97586
42900,21450,138748,98129
42900,21450,141794,100413
42900,21450,138295,98310
42900,21450,136213,96393
42900,21450,142618,101032
42900,21450,142221,100611
42900,21450,137928,97466
42900,21450,70437,49846
42900,21450,139061,98706
42900,21450,138057,98236
42900,21450,139248,98867
42900,21450,138244,97764
42900,21450,139382,98703
42900,21450,137093,97109
42900,21450,138702,98606
42900,21450,138470,98406
42900,21450,140087,99399
42900,21450,131519,93315
42900,21450,138960,98509
42900,21450,138649,98003
42900,21450,137585,97791
42900,21450,142422,100829
42900,21450,139153,98746
42900,21450,128869,91109
42900,21450,139526,98762
42900,21450,138223,98180
42900,21450,137439,97380
42900,21450,139711,99092
42900,42900,138531,98959
42900,42900,138621,98687
42900,42900,138506,98699
42900,42900,137750,98257
42900,42900,139408,99624
42900,42900,138583,98639
42900,42900,138763,98999
42900,42900,138417,98742
42900,42900,139029,99285
42900,42900,139142,99299
42900,42900,139804,99546
42900,42900,139191,99187
42900,42900,137732,98130
42900,42900,139215,99255
42900,42900,137217,97705
42900,42900,138749,99015
42900,42900,139663,99396
42900,42900,139927,99783
42900,42900,136411,97253
42900,42900,137193,97870
42900,42900,139555,99442
42900,42900,139142,99159
42900,42900,138838,98787
42900,42900,137960,98315
42900,42900,139234,99366
42900,42900,139874,99774
42900,42900,139354,99477
42900,42900,138530,98818
42900,42900,139929,99661
42900,42900,138960,99278
42900,42900,137409,97827
42900,42900,137446,97871
42900,42900,138080,98378
42900,42900,139290,99435
42900,42900,138891,99111
42900,42900,136221,97149
42900,42900,138843,99114
42900,42900,138797,98961
42900,42900,138598,99223
42900,42900,139818,99651
42900,42900,136706,97300
42900,42900,140144,100075
42900,42900,139088,99173
42900,42900,138391,98746
42900,42900,139894,99461
42900,42900,139659,99319
42900,42900,139517,99464
42900,42900,139669,99727
42900,42900,138857,99267
42900,42900,139662,99627
43000,1,137691,97037
43000,1,137759,97028
43000,1,136679,95927
43000,1,138263,97352
43000,1,137375,96546
43000,1,137307,96649
43000,1,137298,96832
43000,1,137646,96880
43000,1,137770,97170
43000,1,137014,96415
43000,1,138056,97517
43000,1,134981,95251
43000,1,137546,96755
43000,1,137316,96631
43000,1,134930,94975
43000,1,137563,96949
43000,1,137154,96539
43000,1,137775,96800
43000,1,137345,96604
43000,1,137625,97008
43000,1,137365,96822
43000,1,137744,97231
43000,1,137463,96715
43000,1,137584,96750
43000,1,137739,97148
43000,1,136703,96118
43000,1,137204,96860
43000,1,136891,96345
43000,1,138448,97701
43000,1,136721,96115
43000,1,136967,96231
43000,1,138226,97592
43000,1,124636,87627
43000,1,136784,96244
43000,1,137617,97120
43000,1,136598,96195
43000,1,136844,96280
43000,1,137000,96275
43000,1,137767,97227
43000,1,136406,95834
43000,1,137427,96867
43000,1,136524,96033
43000,1,137883,97293
43000,1,137012,96243
43000,1,137847,97199
43000,1,138751,98118
43000,1,136867,96202
43000,1,136425,95955
43000,1,137155,96474
43000,1,137497,97051
43000,21500,138225,97767
43000,21500,140103,99070
43000,21500,139891,99044
43000,21500,135926,96402
43000,21500,139047,98459
43000,21500,142806,101102
43000,21500,139594,98870
43000,21500,142479,100743
43000,21500,139554,98981
43000,21500,140935,100127
43000,21500,138965,98381
43000,21500,140807,99741
43000,21500,138292,98023
43000,21500,137138,97314
43000,21500,141411,100163
43000,21500,141586,100504
43000,21500,141195,100154
43000,21500,142959,101116
43000,21500,139040,98986
43000,21500,142700,101082
43000,21500,142193,100643
43000,21500,142325,100722
43000,21500,139583,98855
43000,21500,137763,97909
43000,21500,139365,98756
43000,21500,138757,98476
43000,21500,138212,97938
43000,21500,138615,98461
43000,21500,139692,99278
43000,21500,141905,100146
43000,21500,138781,98562
43000,21500,139495,98896
43000,21500,141582,100216
43000,21500,140953,100073
43000,21500,141890,100789
43000,21500,140999,99781
43000,21500,141983,100430
43000,21500,137435,97482
43000,21500,140298,99186
43000,21500,137865,97888
43000,21500,143104,101325
43000,21500,142816,101062
43000,21500,138251,98165
43000,21500,137969,97742
43000,21500,139248,98602
43000,21500,138732,98545
43000,21500,140965,99732
43000,21500,138167,98167
43000,21500,138796,98268
43000,21500,138834,98273
43000,43000,138696,98862
43000,43000,138360,98744
43000,43000,139375,99378
43000,43000,124608,88696
43000,43000,138914,99149
43000,43000,138565,98706
43000,43000,139830,99546
43000,43000,136947,97455
43000,43000,138947,99158
43000,43000,139771,99462
43000,43000,138802,98890
43000,43000,139318,99353
43000,43000,138174,98436
43000,43000,139260,99223
43000,43000,138945,99047
43000,43000,138936,98995
43000,43000,139033,99241
43000,43000,138021,98459
43000,43000,131935,94024
43000,43000,135055,96022
43000,43000,139507,99379
43000,43000,139225,99202
43000,43000,135252,96267
43000,43000,140265,99950
43000,43000,139267,99456
43000,43000,136680,97347
43000,43000,139645,99693
43000,43000,139718,99562
43000,43000,139890,99703
43000,43000,138779,99044
43000,43000,139434,99405
43000,43000,139104,99191
43000,43000,138648,99074
43000,43000,136366,97237
43000,43000,140573,100049
43000,43000,139236,99301
43000,43000,138709,98808
43000,43000,138561,98834
43000,43000,140112,99869
43000,43000,139622,99542
43000,43000,139754,99309
43000,43000,138779,99276
43000,43000,133175,94884
43000,43000,139090,99357
43000,43000,140529,100386
43000,43000,138628,98743
43000,43000,140034,99829
43000,43000,138728,98911
43000,43000,139571,99438
43000,43000,137512,97794
43100,1,138518,97804
43100,1,137461,96936
43100,1,137559,96813
43100,1,134623,94568
43100,1,137556,96681
43100,1,137662,96795
43100,1,136393,95694
43100,1,137350,96743
43100,1,138543,97711
43100,1,137333,96512
43100,1,137389,96774
43100,1,137578,96820
43100,1,136503,95844
43100,1,137133,96499
43100,1,138196,97427
43100,1,137251,96465
43100,1,137696,97058
43100,1,136866,96257
43100,1,138202,97657
43100,1,137983,97350
43100,1,137808,97053
43100,1,137395,96609
43100,1,136857,96183
43100,1,137925,97161
43100,1,138156,97532
43100,1,137231,96350
43100,1,137293,96604
43100,1,137495,96947
43100,1,137585,96928
43100,1,137300,96538
43100,1,138692,98002
43100,1,136562,95906
43100,1,136047,95488
43100,1,138137,97228
43100,1,137562,96849
43100,1,137919,97291
43100,1,137202,96331
43100,1,137960,97216
43100,1,138142,97248
43100,1,138238,97481
43100,1,137165,96630
43100,1,137619,97033
43100,1,137808,97021
43100,1,136903,96266
43100,1,137515,96777
43100,1,137531,96622
43100,1,137470,96679
43100,1,137722,97024
43100,1,136784,96086
43100,1,137118,96485
43100,21550,138801,98494
43100,21550,138340,98184
43100,21550,140869,100074
43100,21550,141027,100255
43100,21550,140040,99176
43100,21550,141652,100617
43100,21550,139358,98680
43100,21550,138446,98113
43100,21550,141305,100329
43100,21550,140345,99274
43100,21550,141368,100430
43100,21550,136071,96303
43100,21550,138377,98165
43100,21550,139326,98829
43100,21550,141525,100611
43100,21550,138272,97932
43100,21550,141250,100127
43100,21550,137623,97604
43100,21550,139628,99380
43100,21550,139601,98972
43100,21550,139378,98638
43100,21550,143079,101135
43100,21550,142332,100942
43100,21550,131797,93383
43100,21550,138450,98182
43100,21550,142136,100513
43100,21550,142702,101034
43100,21550,138798,98370
43100,21550,142270,100588
43100,21550,138906,98668
43100,21550,138383,98307
43100,21550,139448,98870
43100,21550,139926,99087
43100,21550,141341,100140
43100,21550,141669,100530
43100,21550,141724,100249
43100,21550,139364,98666
43100,21550,139701,99102
43100,21550,139629,98965
43100,21550,139715,99132
43100,21550,143373,101594
43100,21550,137947,97880
43100,21550,139520,98880
43100,21550,141028,100167
43100,21550,142633,100788
43100,21550,141168,100175
43100,21550,141106,99530
43100,21550,139510,98859
43100,21550,142332,100642
43100,21550,136980,97082
43100,43100,139214,99233
43100,43100,139209,99471
43100,43100,139681,99614
43100,43100,136803,97298
43100,43100,139257,99361
43100,43100,140728,100261
43100,43100,138666,99016
43100,43100,139773,99655
43100,43100,138950,98907
43100,43100,139821,99635
43100,43100,139332,99347
43100,43100,139151,98977
43100,43100,139500,99648
43100,43100,140329,99873
43100,43100,140592,100083
43100,43100,132298,94115
43100,43100,136118,96955
43100,43100,136063,97133
43100,43100,138167,98496
43100,43100,139111,99496
43100,43100,139565,99264
43100,43100,140283,99955
43100,43100,140339,100052
43100,43100,138641,98798
43100,43100,139801,99575
43100,43100,139097,99132
43100,43100,139681,99679
43100,43100,139713,99556
43100,43100,138668,99013
43100,43100,139779,99591
43100,43100,139523,99424
43100,43100,139504,99298
43100,43100,137409,97891
43100,43100,137332,97914
43100,43100,140585,100238
43100,43100,139648,99428
43100,43100,139117,99503
43100,43100,138888,99091
43100,43100,139691,99740
43100,43100,135780,96488
43100,43100,140336,99985
43100,43100,138917,98924
43100,43100,139424,99523
43100,43100,138768,98789
43100,43100,139234,99363
43100,43100,139099,99246
43100,43100,139102,99342
43100,43100,140340,99815
43100,43100,139274,99292
43100,43100,140542,100089
43200,1,137635,96724
43200,1,138816,98151
43200,1,138159,97297
43200,1,137793,96902
43200,1,137993,97149
43200,1,138938,98189
43200,1,138479,97758
43200,1,137998,97282
43200,1,138238,97500
43200,1,137682,96894
43200,1,138557,97648
43200,1,138372,97679
43200,1,138578,97734
43200,1,138285,97459
43200,1,138148,97397
43200,1,138299,97520
43200,1,138175,97387
43200,1,138393,97440
43200,1,137892,97040
43200,1,138221,97289
43200,1,137952,97108
43200,1,138315,97600
43200,1,137837,96934
43200,1,137561,96670
43200,1,138170,97477
43200,1,139043,98242
43200,1,138176,97433
43200,1,138697,97839
43200,1,125246,88033
43200,1,138686,97947
43200,1,138250,97401
43200,1,138470,97552
43200,1,137118,96685
43200,1,138895,97830
43200,1,137820,96929
43200,1,138056,97191
43200,1,138000,97203
43200,1,138657,97733
43200,1,137462,96558
43200,1,137864,97003
43200,1,137500,96726
43200,1,138631,97686
43200,1,137187,96683
43200,1,138367,97521
43200,1,138371,97469
43200,1,138666,97872
43200,1,137334,96762
43200,1,137745,97110
43200,1,125319,88168
43200,1,137408,96818
43200,21600,138752,98387
43200,21600,142031,100619
43200,21600,139455,98752
43200,21600,139144,98476
43200,21600,143470,101453
43200,21600,140385,99312
43200,21600,139517,99009
43200,21600,139205,98393
43200,21600,137932,97796
43200,21600,143359,101607
43200,21600,143375,101598
43200,21600,143031,101324
43200,21600,140061,99050
43200,21600,141355,100461
43200,21600,140123,99276
43200,21600,142146,100992
43200,21600,138926,98627
43200,21600,142300,100587
43200,21600,142776,101081
43200,21600,139979,99258
43200,21600,140015,99320
43200,21600,139487,98683
43200,21600,142940,101100
43200,21600,139832,99160
43200,21600,141022,99976
43200,21600,140591,99843
43200,21600,142730,101051
43200,21600,143054,101337
43200,21600,138711,98096
43200,21600,139399,98518
43200,21600,141647,100328
43200,21600,139441,98755
43200,21600,141384,100235
43200,21600,139175,98826
43200,21600,141405,100361
43200,21600,138244,98238
43200,21600,139281,98588
43200,21600,142948,101454
43200,21600,139577,98979
43200,21600,138738,98272
43200,21600,138329,97795
43200,21600,139158,98708
43200,21600,139751,98984
43200,21600,140672,99707
43200,21600,143391,101492
43200,21600,139713,99099
43200,21600,142959,101177
43200,21600,139091,98801
43200,21600,139118,98827
43200,21600,139517,98864
43200,43200,140800,100194
43200,43200,140645,100419
43200,43200,137746,98242
43200,43200,139396,99674
43200,43200,140178,99781
43200,43200,140795,100323
43200,43200,139707,99329
43200,43200,140320,100011
43200,43200,138468,98660
43200,43200,138842,98808
43200,43200,133622,95347
43200,43200,139402,99506
43200,43200,137718,98033
43200,43200,137701,98240
43200,43200,139057,99356
43200,43200,140342,100068
43200,43200,139782,99440
43200,43200,140705,100273
43200,43200,139706,99910
43200,43200,138511,98649
43200,43200,138640,98750
43200,43200,140134,99868
43200,43200,139173,99090
43200,43200,139749,99447
43200,43200,139363,99255
43200,43200,138904,99182
43200,43200,139495,99503
43200,43200,139682,99556
43200,43200,139368,99264
43200,43200,140275,100112
43200,43200,137214,97399
43200,43200,139474,99309
43200,43200,139087,99318
43200,43200,140860,100343
43200,43200,140026,99835
43200,43200,139306,99069
43200,43200,139818,99781
43200,43200,139947,99783
43200,43200,140985,100620
43200,43200,139830,99506
43200,43200,139170,99494
43200,43200,140997,100548
43200,43200,140191,99902
43200,43200,139879,99880
43200,43200,140666,100311
43200,43200,138263,98359
43200,43200,140237,99967
43200,43200,139265,99312
43200,43200,137756,98044
43200,43200,140870,100353
43300,1,138104,97034
43300,1,137844,96996
43300,1,138085,97235
43300,1,137989,97196
43300,1,138962,98101
43300,1,138227,97243
43300,1,137729,96973
43300,1,138603,97750
43300,1,138016,97306
43300,1,138558,97658
43300,1,138198,97342
43300,1,138888,97887
43300,1,138776,97852
43300,1,138670,97722
43300,1,137184,96154
43300,1,137467,96540
43300,1,138323,97505
43300,1,138129,97117
43300,1,138227,97349
43300,1,138368,97296
43300,1,138636,97646
43300,1,138435,97417
43300,1,135207,94883
43300,1,138296,97309
43300,1,138358,97301
43300,1,138495,97398
43300,1,138448,97696
43300,1,137915,97169
43300,1,139519,98586
43300,1,137519,96487
43300,1,138016,97110
43300,1,137495,96503
43300,1,139480,98531
43300,1,138789,97759
43300,1,138597,97565
43300,1,138473,97412
43300,1,138405,97463
43300,1,137699,97001
43300,1,139278,98289
43300,1,139107,98093
43300,1,137798,96940
43300,1,137563,96848
43300,1,138944,98025
43300,1,137209,96390
43300,1,137742,96712
43300,1,138985,98150
43300,1,138406,97341
43300,1,138229,97114
43300,1,138235,97200
43300,1,137338,96351
43300,21650,141096,99639
43300,21650,139441,98966
43300,21650,140129,99353
43300,21650,142506,100839
43300,21650,143192,101657
43300,21650,142417,101099
43300,21650,138648,98376
43300,21650,139008,98497
43300,21650,143695,101566
43300,21650,141673,100092
43300,21650,139184,98732
43300,21650,141630,100437
43300,21650,141629,100615
43300,21650,137813,97883
43300,21650,138520,98036
43300,21650,144027,101891
43300,21650,139165,98484
43300,21650,139228,98564
43300,21650,141613,100421
43300,21650,139830,99211
43300,21650,139770,99194
43300,21650,139834,99158
43300,21650,141627,100503
43300,21650,139850,99273
43300,21650,139097,98679
43300,21650,139533,99178
43300,21650,143251,101125
43300,21650,137634,97192
43300,21650,142457,100902
43300,21650,142172,100721
43300,21650,141281,100135
43300,21650,143743,101729
43300,21650,132884,93984
43300,21650,139063,98765
43300,21650,139992,99125
43300,21650,138521,98083
43300,21650,139355,98647
43300,21650,140856,99826
43300,21650,142258,100904
43300,21650,139078,98505
43300,21650,141050,100191
43300,21650,143624,101471
43300,21650,141482,100420
43300,21650,139424,98765
43300,21650,139820,98961
43300,21650,138525,98086
43300,21650,140533,99558
43300,21650,143137,101197
43300,21650,142501,101017
43300,21650,138973,98590
43300,43300,140837,100384
43300,43300,140747,100446
43300,43300,138490,98597
43300,43300,140878,100170
43300,43300,138321,98709
43300,43300,138940,99146
43300,43300,137645,98150
43300,43300,140269,99879
43300,43300,135645,96582
43300,43300,140458,100024
43300,43300,140649,100193
43300,43300,140424,100126
43300,43300,140324,100001
43300,43300,139913,99566
43300,43300,139436,99236
43300,43300,140784,100498
43300,43300,137955,98336
43300,43300,140348,99950
43300,43300,141553,100651
43300,43300,138653,98669
43300,43300,140118,99775
43300,43300,141003,100663
43300,43300,139329,98970
43300,43300,138923,98838
43300,43300,139988,99735
43300,43300,138719,99086
43300,43300,140930,100286
43300,43300,140018,99749
43300,43300,140453,100121
43300,43300,140037,99555
43300,43300,139931,99942
43300,43300,140731,100406
43300,43300,139403,99344
43300,43300,140133,99941
43300,43300,139974,99682
43300,43300,139007,98961
43300,43300,140159,100205
43300,43300,139101,99277
43300,43300,140785,100328
43300,43300,139364,99419
43300,43300,139631,99279
43300,43300,141260,100531
43300,43300,140147,100072
43300,43300,140511,100319
43300,43300,139473,99436
43300,43300,140504,100135
43300,43300,139538,99295
43300,43300,138577,98752
43300,43300,140231,100031
43300,43300,137597,98128
43400,1,126226,88931
43400,1,138921,97846
43400,1,139770,98699
43400,1,139106,97971
43400,1,139260,98344
43400,1,138674,97519
43400,1,138576,97748
43400,1,139545,98528
43400,1,139226,98140
43400,1,139176,97943
43400,1,125327,88026
43400,1,138533,97402
43400,1,138127,97585
43400,1,139080,97887
43400,1,138600,97498
43400,1,138955,98031
43400,1,138240,97218
43400,1,137915,97268
43400,1,137639,96640
43400,1,139678,98439
43400,1,138254,97269
43400,1,139257,98278
43400,1,139157,98107
43400,1,138062,96908
43400,1,138300,97405
43400,1,139502,98565
43400,1,139050,98145
43400,1,139152,98251
43400,1,138557,97389
43400,1,138690,97898
43400,1,138699,97643
43400,1,138190,97346
43400,1,137570,96559
43400,1,138375,97317
43400,1,137055,96461
43400,1,139596,98627
43400,1,137755,96859
43400,1,137947,96879
43400,1,137019,96214
43400,1,139055,98074
43400,1,139148,98030
43400,1,138082,97284
43400,1,137606,96693
43400,1,138631,97876
43400,1,138160,97342
43400,1,138537,97503
43400,1,137363,97081
43400,1,138180,97273
43400,1,138147,97259
43400,1,138983,97996
43400,21700,142588,101020
43400,21700,144910,102636
43400,21700,140209,99651
43400,21700,140741,99679
43400,21700,143287,101294
43400,21700,143741,101772
43400,21700,139922,99156
43400,21700,139285,98757
43400,21700,142587,100902
43400,21700,140239,99606
43400,21700,140311,99440
43400,21700,143791,101898
43400,21700,142349,100876
43400,21700,142622,101052
43400,21700,144027,101879
43400,21700,137290,97136
43400,21700,140391,99440
43400,21700,139602,99080
43400,21700,143892,102024
43400,21700,143265,101428
43400,21700,139516,99072
43400,21700,140268,99529
43400,21700,144295,102338
43400,21700,142612,100860
43400,21700,140089,99103
43400,21700,139747,98946
43400,21700,139189,98414
43400,21700,143532,101425
43400,21700,142137,100873
43400,21700,140558,99413
43400,21700,141870,100688
43400,21700,142070,100669
43400,21700,144392,102380
43400,21700,140203,99230
43400,21700,140251,99153
43400,21700,143623,101557
43400,21700,139707,98984
43400,21700,139108,98458
43400,21700,140181,99259
43400,21700,139942,98861
43400,21700,142539,101218
43400,21700,139234,98602
43400,21700,139520,99044
43400,21700,142351,100816
43400,21700,143626,101504
43400,21700,143759,101655
43400,21700,139434,99026
43400,21700,139132,98524
43400,21700,139152,98398
43400,21700,142800,101145
43400,43400,141611,101138
43400,43400,140094,99826
43400,43400,138385,98559
43400,43400,141181,100745
43400,43400,141676,100794
43400,43400,141507,100525
43400,43400,139845,99623
43400,43400,140999,100425
43400,43400,138789,99018
43400,43400,140852,100336
43400,43400,140678,100421
43400,43400,140685,100252
43400,43400,139907,99582
43400,43400,139657,99314
43400,43400,141142,100568
43400,43400,140259,100174
43400,43400,139361,99193
43400,43400,140539,100231
43400,43400,140680,100547
43400,43400,139202,99415
43400,43400,139721,99910
43400,43400,141259,100787
43400,43400,140530,100181
43400,43400,141017,100516
43400,43400,140972,100458
43400,43400,139883,99875
43400,43400,140880,100474
43400,43400,126860,90187
43400,43400,141958,101118
43400,43400,139377,99239
43400,43400,139581,99649
43400,43400,140567,99955
43400,43400,141469,100977
43400,43400,139259,99215
43400,43400,140720,100316
43400,43400,139493,99611
43400,43400,140512,100340
43400,43400,138140,98039
43400,43400,140846,100390
43400,43400,141030,100862
43400,43400,138963,99584
43400,43400,141648,101054
43400,43400,138739,98951
43400,43400,125316,89053
43400,43400,141017,100526
43400,43400,141385,100830
43400,43400,140350,99893
43400,43400,140615,100406
43400,43400,140942,100459
43400,43400,140754,100357
43500,1,137966,96759
43500,1,139254,98005
43500,1,138871,97922
43500,1,138525,97404
43500,1,139058,98048
43500,1,139924,98668
43500,1,138989,97706
43500,1,136459,95905
43500,1,139656,98688
43500,1,139252,97851
43500,1,138706,97825
43500,1,139038,97899
43500,1,139184,97817
43500,1,138802,97828
43500,1,137839,96798
43500,1,138853,98040
43500,1,139343,98062
43500,1,139172,98135
43500,1,138218,97391
43500,1,140040,98829
43500,1,139445,98095
43500,1,139623,98462
43500,1,139131,97943
43500,1,139927,98728
43500,1,138805,97501
43500,1,139503,98540
43500,1,139179,97919
43500,1,139145,98102
43500,1,138872,97777
43500,1,138311,97369
43500,1,138563,97191
43500,1,138147,97294
43500,1,139914,98773
43500,1,138327,97199
43500,1,139275,98203
43500,1,138821,97900
43500,1,138795,97627
43500,1,139045,97838
