n,k,comparisons,swaps
12700,12700,19711,12706
12700,12700,33145,12713
12700,12700,30304,12710
12700,12700,19880,12706
12700,12700,20734,12707
12700,12700,30772,12711
12700,12700,20047,12707
12700,12700,22828,12713
12700,12700,23458,12707
12700,12700,33794,12709
12700,12700,33658,12713
12700,12700,33295,12715
12700,12700,14053,12706
12700,12700,19135,12705
12700,12700,16409,12707
12700,12700,44568,12715
12700,12700,32906,12710
12700,12700,30264,12707
12700,12700,35089,12708
12700,12700,20804,12708
12700,12700,41025,12718
12700,12700,37385,12709
12700,12700,30457,12710
12700,12700,18497,12710
12700,12700,14555,12708
12700,12700,40995,12711
12700,12700,13703,12706
12700,12700,25243,12708
12700,12700,34126,12710
12700,12700,26101,12706
12700,12700,28932,12712
12700,12700,32652,12710
12700,12700,22536,12716
12700,12700,19831,12713
12700,12700,13976,12707
12700,12700,23970,12710
12700,12700,37097,12711
12700,12700,16337,12705
12700,12700,37432,12709
12700,12700,29176,12711
12800,1,46692,33922
12800,1,36830,24061
12800,1,61083,48344
12800,1,18590,5814
12800,1,30857,18090
12800,1,15616,2841
12800,1,14439,1654
12800,1,33037,20265
12800,1,20881,8103
12800,1,22459,9699
12800,1,15511,2748
12800,1,27984,15209
12800,1,21177,8404
12800,1,13973,1188
12800,1,52860,40097
12800,1,23595,10814
12800,1,35327,22549
12800,1,24345,11569
12800,1,34732,21969
12800,1,28971,16196
12800,1,26481,13702
12800,1,17799,5038
12800,1,39315,26558
12800,1,19138,6377
12800,1,22857,10085
12800,1,30962,18192
12800,1,16384,3605
12800,1,25786,13017
12800,1,13570,792
12800,1,19152,6380
12800,1,16237,3450
12800,1,13740,959
12800,1,41903,29140
12800,1,20169,7399
12800,1,20126,7353
12800,1,19985,7204
12800,1,21021,8245
12800,1,40410,27640
12800,1,38651,25881
12800,1,17917,5153
12800,1,32857,20087
12800,1,38684,25914
12800,1,30645,17878
12800,1,20942,8173
12800,1,33977,21210
12800,1,29786,17023
12800,1,29435,16663
12800,1,31077,18296
12800,1,28462,15713
12800,1,22562,9789
12800,6400,26449,11663
12800,6400,52118,24506
12800,6400,52936,29396
12800,6400,45670,17218
12800,6400,22500,13340
12800,6400,50730,22151
12800,6400,37750,24192
12800,6400,36623,15146
12800,6400,42553,14158
12800,6400,37974,23495
12800,6400,32702,12098
12800,6400,26357,16241
12800,6400,31874,14451
12800,6400,32004,21189
12800,6400,50899,30959
12800,6400,57258,41908
12800,6400,61512,42733
12800,6400,69245,47528
12800,6400,55204,29689
12800,6400,63065,20751
12800,6400,24506,13842
12800,6400,58806,22918
12800,6400,60055,43164
12800,6400,35226,14398
12800,6400,42300,17456
12800,6400,23806,9764
12800,6400,29880,11163
12800,6400,57642,23345
12800,6400,29953,21878
12800,6400,26896,11419
12800,6400,47694,28805
12800,6400,23459,13244
12800,6400,47528,21032
12800,6400,39610,17385
12800,6400,59693,23368
12800,6400,49896,33198
12800,6400,43099,18818
12800,6400,30485,11474
12800,6400,36483,20692
12800,6400,47803,23931
12800,6400,35595,12052
12800,6400,41865,22413
12800,6400,36192,21024
12800,6400,51212,28231
12800,6400,43589,26531
12800,6400,46067,24244
12800,6400,27524,13578
12800,6400,57141,28891
12800,6400,60043,19890
12800,6400,39547,18581
12800,12800,36160,12807
12800,12800,19771,12807
12800,12800,28941,12807
12800,12800,27114,12811
12800,12800,23551,12810
12800,12800,28380,12809
12800,12800,48140,12811
12800,12800,16705,12808
12800,12800,34343,12810
12800,12800,27790,12815
12800,12800,14575,12806
12800,12800,15451,12807
12800,12800,27918,12813
12800,12800,20323,12807
12800,12800,35084,12810
12800,12800,17208,12806
12800,12800,33483,12810
12800,12800,28287,12810
12800,12800,16651,12808
12800,12800,28051,12811
12800,12800,23719,12810
12800,12800,19003,12813
12800,12800,48243,12811
12800,12800,13660,12803
12800,12800,23569,12810
12800,12800,13961,12807
12800,12800,12888,12803
12800,12800,44596,12811
12800,12800,13398,12806
12800,12800,22325,12803
12800,12800,22089,12810
12800,12800,30113,12814
12800,12800,43682,12812
12800,12800,14931,12807
12800,12800,26632,12811
12800,12800,24263,12812
12800,12800,15194,12809
12800,12800,23266,12812
12800,12800,29495,12812
12800,12800,18350,12811
12800,12800,27234,12812
12800,12800,25167,12810
12800,12800,13363,12806
12800,12800,26869,12810
12800,12800,32827,12811
12800,12800,14770,12807
12800,12800,26788,12806
12800,12800,13457,12807
12800,12800,27799,12810
12800,12800,16539,12806
12900,1,23392,10514
12900,1,27403,14543
12900,1,14567,1689
12900,1,29995,17125
12900,1,23177,10308
12900,1,46400,33560
12900,1,32332,19462
12900,1,16449,3565
12900,1,42636,29770
12900,1,43610,30756
12900,1,27505,14641
12900,1,27150,14280
12900,1,23249,10371
12900,1,21318,8455
12900,1,25163,12290
12900,1,30194,17333
12900,1,21806,8939
12900,1,13564,692
12900,1,26308,13441
12900,1,37513,24640
12900,1,29586,16726
12900,1,13792,910
12900,1,14962,2083
12900,1,28540,15676
12900,1,24084,11214
12900,1,18078,5199
12900,1,21970,9106
12900,1,25466,12590
12900,1,15321,2442
12900,1,17613,4743
12900,1,25939,13057
12900,1,53455,40589
12900,1,15353,2474
12900,1,17397,4513
12900,1,32937,20073
12900,1,29327,16452
12900,1,30386,17520
12900,1,41987,29114
12900,1,28264,15389
12900,1,32061,19197
12900,1,28958,16091
12900,1,22717,9859
12900,1,19301,6432
12900,1,22379,9504
12900,1,31331,18461
12900,1,17834,4958
12900,1,34048,21178
12900,1,15498,2613
12900,1,16269,3393
12900,1,17584,4694
12900,6450,48425,14910
12900,6450,57812,22705
12900,6450,40450,27013
12900,6450,50541,21409
12900,6450,54459,18616
12900,6450,26914,14670
12900,6450,60391,36042
12900,6450,40780,11806
12900,6450,37692,15540
12900,6450,35292,17255
12900,6450,36359,22662
12900,6450,38911,18443
12900,6450,49860,28943
12900,6450,54771,13314
12900,6450,27466,13670
12900,6450,47362,21949
12900,6450,63209,27224
12900,6450,36619,18695
12900,6450,39643,17706
12900,6450,34312,16017
12900,6450,50290,27342
12900,6450,64442,31107
12900,6450,51125,36522
12900,6450,30094,15452
12900,6450,30013,11513
12900,6450,44385,19377
12900,6450,46699,16605
12900,6450,52422,40302
12900,6450,28386,15945
12900,6450,44040,15427
12900,6450,42204,22828
12900,6450,74295,29212
12900,6450,41895,25366
12900,6450,43946,25495
12900,6450,35285,24360
12900,6450,26984,11162
12900,6450,34736,16534
12900,6450,39015,22971
12900,6450,53867,36909
12900,6450,37027,21683
12900,6450,37470,18464
12900,6450,60381,15719
12900,6450,41997,20659
12900,6450,69499,38246
12900,6450,45335,27185
12900,6450,49111,18484
12900,6450,36866,17506
12900,6450,52198,30615
12900,6450,38961,18328
12900,6450,37445,22103
12900,12900,43437,12909
12900,12900,20005,12911
12900,12900,26118,12908
12900,12900,24215,12908
12900,12900,33897,12912
12900,12900,15045,12907
12900,12900,27136,12911
12900,12900,16091,12906
12900,12900,16874,12911
12900,12900,49018,12911
12900,12900,19429,12904
12900,12900,39087,12910
12900,12900,16141,12908
12900,12900,16290,12909
12900,12900,23381,12909
12900,12900,28416,12910
12900,12900,59004,12910
12900,12900,23283,12910
12900,12900,23165,12912
12900,12900,42799,12913
12900,12900,28493,12911
12900,12900,26363,12912
12900,12900,18324,12908
12900,12900,38731,12912
12900,12900,30856,12912
12900,12900,21901,12906
12900,12900,16978,12905
12900,12900,26997,12911
12900,12900,13349,12904
12900,12900,17907,12910
12900,12900,25075,12910
12900,12900,22843,12905
12900,12900,49024,12908
12900,12900,20370,12909
12900,12900,37280,12908
12900,12900,24204,12909
12900,12900,24057,12910
12900,12900,29488,12908
12900,12900,39857,12915
12900,12900,23727,12913
12900,12900,12985,12905
12900,12900,13360,12905
12900,12900,24654,12902
12900,12900,18182,12905
12900,12900,29222,12909
12900,12900,17329,12908
12900,12900,28195,12910
12900,12900,16815,12907
12900,12900,28465,12915
12900,12900,31492,12910
13000,1,22884,9906
13000,1,13714,735
13000,1,15435,2466
13000,1,20886,7914
13000,1,13962,977
13000,1,13028,38
13000,1,24070,11106
13000,1,25881,12905
13000,1,30636,17672
13000,1,45243,32283
13000,1,16150,3175
13000,1,15005,2030
13000,1,26089,13126
13000,1,27247,14281
13000,1,18112,5148
13000,1,16290,3317
13000,1,22664,9706
13000,1,45699,32736
13000,1,37049,24097
13000,1,25090,12129
13000,1,27131,14152
13000,1,25935,12962
13000,1,21722,8743
13000,1,21082,8100
13000,1,42822,29853
13000,1,17902,4926
13000,1,20452,7485
13000,1,13450,466
13000,1,23606,10636
13000,1,27094,14118
13000,1,32831,19849
13000,1,32116,19150
13000,1,29107,16158
13000,1,27929,14956
13000,1,21944,8963
13000,1,32663,19702
13000,1,56469,43509
13000,1,26413,13443
13000,1,17410,4431
13000,1,18209,5233
13000,1,22882,9912
13000,1,29944,16981
13000,1,23425,10455
13000,1,15633,2660
13000,1,43942,30982
13000,1,37718,24749
13000,1,19253,6268
13000,1,24711,11726
13000,1,15711,2744
13000,1,20059,7086
13000,6500,62837,29422
13000,6500,36636,14133
13000,6500,59636,31797
13000,6500,43583,28676
13000,6500,44479,23824
13000,6500,51983,27873
13000,6500,33893,11250
13000,6500,52828,41642
13000,6500,68279,47134
13000,6500,53966,27042
13000,6500,33793,16397
13000,6500,27697,13277
13000,6500,38830,12327
13000,6500,27984,11209
13000,6500,78162,49684
13000,6500,52739,30815
13000,6500,42343,16793
13000,6500,48473,30460
13000,6500,38826,29907
13000,6500,47752,15504
13000,6500,40191,19429
13000,6500,40706,23368
13000,6500,42356,13274
13000,6500,42395,17987
13000,6500,51390,23303
13000,6500,66175,31374
13000,6500,52107,27745
13000,6500,68230,40733
13000,6500,45982,16995
13000,6500,35990,12821
13000,6500,47266,16311
13000,6500,55099,37968
13000,6500,45899,27119
13000,6500,32961,18109
13000,6500,45401,28423
13000,6500,46017,10569
13000,6500,63982,23565
13000,6500,42945,26198
13000,6500,45457,31396
13000,6500,50120,22566
13000,6500,44053,25186
13000,6500,38395,20813
13000,6500,54286,40929
13000,6500,36902,21994
13000,6500,27245,10492
13000,6500,61223,28728
13000,6500,38404,21755
13000,6500,58163,27886
13000,6500,32050,16510
13000,6500,22284,14389
13000,13000,36205,13005
13000,13000,34855,13011
13000,13000,14500,13007
13000,13000,22916,13008
13000,13000,38283,13012
13000,13000,30646,13009
13000,13000,30326,13011
13000,13000,21554,13008
13000,13000,15573,13008
13000,13000,20994,13011
13000,13000,35313,13008
13000,13000,31514,13015
13000,13000,45372,13011
13000,13000,22162,13012
13000,13000,19629,13008
13000,13000,20208,13011
13000,13000,40255,13013
13000,13000,22033,13006
13000,13000,22009,13010
13000,13000,22516,13007
13000,13000,26503,13010
13000,13000,20965,13011
13000,13000,15636,13008
13000,13000,18895,13008
13000,13000,28324,13010
13000,13000,17212,13009
13000,13000,27703,13006
13000,13000,35143,13014
13000,13000,39332,13009
13000,13000,24761,13007
13000,13000,28983,13011
13000,13000,26667,13010
13000,13000,13314,13003
13000,13000,16463,13009
13000,13000,19695,13007
13000,13000,37478,13014
13000,13000,19570,13005
13000,13000,27035,13009
13000,13000,25777,13008
13000,13000,27962,13010
13000,13000,28036,13013
13000,13000,25950,13008
13000,13000,24560,13008
13000,13000,18247,13004
13000,13000,25642,13009
13000,13000,31338,13016
13000,13000,33226,13012
13000,13000,17537,13007
13000,13000,16091,13008
13000,13000,13015,13003
13100,1,21141,8059
13100,1,20938,7853
13100,1,23555,10485
13100,1,23049,9964
13100,1,19710,6635
13100,1,23589,10522
13100,1,28628,15559
13100,1,23318,10233
13100,1,19157,6081
13100,1,14757,1669
13100,1,49082,36028
13100,1,17296,4223
13100,1,30151,17076
13100,1,29878,16812
13100,1,16773,3689
13100,1,21384,8314
13100,1,36617,23556
13100,1,29418,16349
13100,1,21089,8019
13100,1,26285,13230
13100,1,24113,11047
13100,1,19186,6107
13100,1,13944,865
13100,1,18078,5011
13100,1,28669,15618
13100,1,14333,1254
13100,1,19765,6701
13100,1,28612,15542
13100,1,32182,19128
13100,1,31844,18781
13100,1,29379,16309
13100,1,42457,29388
13100,1,18033,4958
13100,1,15220,2139
13100,1,26906,13842
13100,1,20598,7510
13100,1,27453,14365
13100,1,30154,17094
13100,1,21489,8425
13100,1,23452,10389
13100,1,36872,23796
13100,1,29970,16900
13100,1,38557,25481
13100,1,16601,3531
13100,1,22731,9658
13100,1,34240,21171
13100,1,24190,11129
13100,1,44615,31542
13100,1,23579,10507
13100,1,26021,12955
13100,6550,34729,22570
13100,6550,33362,19131
13100,6550,31419,10666
13100,6550,56577,25487
13100,6550,23395,10112
13100,6550,43810,19445
13100,6550,44320,36301
13100,6550,38975,19866
13100,6550,34043,18466
13100,6550,34274,19826
13100,6550,36885,15698
13100,6550,27256,12600
13100,6550,38205,19136
13100,6550,39590,23347
13100,6550,67674,28325
13100,6550,38051,21077
13100,6550,39319,8787
13100,6550,42155,17366
13100,6550,56186,35120
13100,6550,31676,20437
13100,6550,38133,13320
13100,6550,31074,17233
13100,6550,47263,27610
13100,6550,40997,27685
13100,6550,41259,23349
13100,6550,56837,15548
13100,6550,42024,19436
13100,6550,52240,31892
13100,6550,30723,18084
13100,6550,67039,26423
13100,6550,30131,14663
13100,6550,46898,28765
13100,6550,37579,25552
13100,6550,61051,22806
13100,6550,39580,22976
13100,6550,55513,32735
13100,6550,48959,22368
13100,6550,44035,19894
13100,6550,54112,18115
13100,6550,54114,32031
13100,6550,32276,16376
13100,6550,70708,39405
13100,6550,50991,14894
13100,6550,39435,27608
13100,6550,29340,13197
13100,6550,46338,18209
13100,6550,63536,34763
13100,6550,31457,19650
13100,6550,52063,37026
13100,6550,43252,25581
13100,13100,21642,13108
13100,13100,50424,13112
13100,13100,22356,13112
13100,13100,27579,13112
13100,13100,26347,13111
13100,13100,18493,13106
13100,13100,15655,13112
13100,13100,30095,13110
13100,13100,14399,13111
13100,13100,16167,13106
13100,13100,17006,13108
13100,13100,26743,13107
13100,13100,31620,13106
13100,13100,27455,13111
13100,13100,14802,13104
13100,13100,43289,13114
13100,13100,32488,13109
13100,13100,25657,13110
13100,13100,34762,13111
13100,13100,29861,13110
13100,13100,16368,13106
13100,13100,14412,13105
13100,13100,28236,13111
13100,13100,35795,13112
13100,13100,36332,13112
13100,13100,28046,13107
13100,13100,16226,13109
13100,13100,37131,13107
13100,13100,21835,13107
13100,13100,21634,13112
13100,13100,25712,13107
13100,13100,30665,13113
13100,13100,29356,13113
13100,13100,16368,13107
13100,13100,24141,13104
13100,13100,42363,13116
13100,13100,28426,13111
13100,13100,28362,13112
13100,13100,28419,13108
13100,13100,32320,13107
13100,13100,29196,13113
13100,13100,28879,13104
13100,13100,32880,13106
13100,13100,37793,13115
13100,13100,25108,13112
13100,13100,20073,13107
13100,13100,14201,13103
13100,13100,34766,13109
13100,13100,33609,13110
13100,13100,30902,13112
13200,1,31239,18078
13200,1,33466,20294
13200,1,21280,8095
13200,1,18578,5405
13200,1,38261,25091
13200,1,25069,11896
13200,1,27145,13970
13200,1,22982,9809
13200,1,17770,4606
13200,1,18335,5156
13200,1,14133,952
13200,1,40071,26914
13200,1,24052,10870
13200,1,22985,9821
13200,1,22974,9799
13200,1,29118,15949
13200,1,33284,20103
13200,1,18638,5465
13200,1,45673,32509
13200,1,34633,21460
13200,1,18974,5813
13200,1,36340,23185
13200,1,39654,26481
13200,1,13600,419
13200,1,13533,352
13200,1,14634,1458
13200,1,19390,6214
13200,1,19719,6552
13200,1,30085,16906
13200,1,13912,737
13200,1,33500,20336
13200,1,29731,16558
13200,1,37182,24015
13200,1,15820,2653
13200,1,32589,19425
13200,1,17193,4011
13200,1,27908,14739
13200,1,14304,1128
13200,1,23617,10451
13200,1,50598,37435
13200,1,41908,28735
13200,1,39092,25928
13200,1,32086,18925
13200,1,39006,25830
13200,1,29484,16308
13200,1,15856,2680
13200,1,20085,6912
13200,1,18464,5282
13200,1,21433,8260
13200,1,38940,25792
13200,6600,32789,19632
13200,6600,52456,25120
13200,6600,36837,13695
13200,6600,64961,31094
13200,6600,49488,23438
13200,6600,34900,16068
13200,6600,30602,17106
13200,6600,106201,52407
13200,6600,46732,24253
13200,6600,40547,20561
13200,6600,51334,31119
13200,6600,38524,14836
13200,6600,40471,18918
13200,6600,49325,37615
13200,6600,51805,15341
13200,6600,66692,25378
13200,6600,62348,23961
13200,6600,59864,25116
13200,6600,22381,7462
13200,6600,50673,36631
13200,6600,64555,33770
13200,6600,71745,27652
13200,6600,33990,17560
13200,6600,30237,13444
13200,6600,26809,17468
13200,6600,44660,22413
13200,6600,35163,14113
13200,6600,32721,20747
13200,6600,31875,16883
13200,6600,47310,25588
13200,6600,76578,20630
13200,6600,74897,40935
13200,6600,52811,29294
13200,6600,52640,22475
13200,6600,24229,14918
13200,6600,59466,23108
13200,6600,53016,34269
13200,6600,44077,18819
13200,6600,23903,9531
13200,6600,40924,11243
13200,6600,38429,26278
13200,6600,30873,14783
13200,6600,60211,46134
13200,6600,50545,24296
13200,6600,40012,23151
13200,6600,31308,13074
13200,6600,53924,35642
13200,6600,48784,35001
13200,6600,36986,20327
13200,6600,58098,42284
13200,13200,20295,13209
13200,13200,35680,13209
13200,13200,14338,13205
13200,13200,18814,13208
13200,13200,21297,13212
13200,13200,13286,13201
13200,13200,16761,13207
13200,13200,13455,13205
13200,13200,18551,13207
13200,13200,18131,13208
13200,13200,47735,13210
13200,13200,27207,13208
13200,13200,24174,13205
13200,13200,31867,13211
13200,13200,34670,13212
13200,13200,28170,13216
13200,13200,33693,13209
13200,13200,26283,13205
13200,13200,42817,13207
13200,13200,16412,13208
13200,13200,28349,13206
13200,13200,17210,13211
13200,13200,39859,13212
13200,13200,38491,13213
13200,13200,17933,13208
13200,13200,23045,13209
13200,13200,28873,13207
13200,13200,14070,13208
13200,13200,25119,13209
13200,13200,18076,13208
13200,13200,40159,13210
13200,13200,44232,13210
13200,13200,13683,13210
13200,13200,37966,13210
13200,13200,14397,13209
13200,13200,14873,13211
13200,13200,32353,13213
13200,13200,24248,13205
13200,13200,20635,13208
13200,13200,32398,13210
13200,13200,14099,13204
13200,13200,25201,13209
13200,13200,37852,13210
13200,13200,29553,13208
13200,13200,23580,13209
13200,13200,19094,13208
13200,13200,13917,13210
13200,13200,14930,13206
13200,13200,25379,13208
13200,13200,52517,13212
13300,1,32158,18889
13300,1,30774,17502
13300,1,26690,13415
13300,1,42265,28992
13300,1,15943,2661
13300,1,26385,13112
13300,1,35917,22638
13300,1,21632,8353
13300,1,41562,28307
13300,1,22118,8852
13300,1,20117,6841
13300,1,20415,7143
13300,1,20583,7311
13300,1,28630,15354
13300,1,25294,12027
13300,1,15218,1939
13300,1,31532,18272
13300,1,31025,17756
13300,1,37573,24321
13300,1,17391,4115
13300,1,41138,27862
13300,1,47393,34115
13300,1,25913,12637
13300,1,27104,13832
13300,1,24685,11419
13300,1,23124,9848
13300,1,35059,21786
13300,1,17728,4453
13300,1,24883,11604
13300,1,37706,24436
13300,1,44659,31395
13300,1,16119,2840
13300,1,21540,8274
13300,1,14105,824
13300,1,25643,12373
13300,1,15398,2110
13300,1,28015,14745
13300,1,17926,4641
13300,1,20792,7513
13300,1,24231,10962
13300,1,22459,9190
13300,1,31365,18107
13300,1,51813,38546
